order_id,date,time,pizza_name,category,size,quantity,price,total_revenue
407,2015-01-07,16:56:42,"The Pepperoni Pizza",Classic,M,1,12.5,12.5
407,2015-01-07,16:56:42,"The Classic Deluxe Pizza",Classic,L,1,20.5,20.5
407,2015-01-07,16:56:42,"The California Chicken Pizza",Chicken,M,1,16.75,16.75
408,2015-01-07,17:09:09,"The Pepper Salami Pizza",Supreme,M,1,16.5,16.5
408,2015-01-07,17:09:09,"The Brie Carre Pizza",Supreme,S,1,23.65,23.65
409,2015-01-07,17:15:04,"The Pepperoni Pizza",Classic,L,1,15.25,15.25
410,2015-01-07,17:33:49,"The Greek Pizza",Classic,XL,1,25.5,25.5
410,2015-01-07,17:33:49,"The Mediterranean Pizza",Veggie,M,1,16,16
410,2015-01-07,17:33:49,"The Big Meat Pizza",Classic,S,2,12,24
411,2015-01-07,17:58:09,"The Southwest Chicken Pizza",Chicken,L,1,20.75,20.75
411,2015-01-07,17:58:09,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
412,2015-01-07,18:07:46,"The Spinach Supreme Pizza",Supreme,M,1,16.5,16.5
412,2015-01-07,18:07:46,"The Brie Carre Pizza",Supreme,S,1,23.65,23.65
413,2015-01-07,18:11:32,"The Greek Pizza",Classic,S,1,12,12
414,2015-01-07,18:13:22,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
414,2015-01-07,18:13:22,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
414,2015-01-07,18:13:22,"The Classic Deluxe Pizza",Classic,S,1,12,12
415,2015-01-07,18:16:23,"The California Chicken Pizza",Chicken,S,1,12.75,12.75
416,2015-01-07,18:17:42,"The Spinach and Feta Pizza",Veggie,L,1,20.25,20.25
417,2015-01-07,18:24:40,"The Pepperoni Pizza",Classic,S,1,9.75,9.75
418,2015-01-07,18:40:11,"The Sicilian Pizza",Supreme,M,1,16.25,16.25
418,2015-01-07,18:40:11,"The Chicken Pesto Pizza",Chicken,M,1,16.75,16.75
419,2015-01-07,19:02:31,"The Vegetables + Vegetables Pizza",Veggie,S,1,12,12
419,2015-01-07,19:02:31,"The Italian Vegetables Pizza",Veggie,M,1,16.75,16.75
419,2015-01-07,19:02:31,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
419,2015-01-07,19:02:31,"The Barbecue Chicken Pizza",Chicken,L,1,20.75,20.75
420,2015-01-07,19:04:40,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,1,11,11
420,2015-01-07,19:04:40,"The Five Cheese Pizza",Veggie,L,1,18.5,18.5
421,2015-01-07,19:21:58,"The Chicken Pesto Pizza",Chicken,S,1,12.75,12.75
421,2015-01-07,19:21:58,"The Calabrese Pizza",Supreme,L,1,20.25,20.25
421,2015-01-07,19:21:58,"The Barbecue Chicken Pizza",Chicken,L,1,20.75,20.75
422,2015-01-07,19:30:25,"The Spinach and Feta Pizza",Veggie,M,1,16,16
422,2015-01-07,19:30:25,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
422,2015-01-07,19:30:25,"The Four Cheese Pizza",Veggie,L,1,17.95,17.95
423,2015-01-07,19:45:07,"The Sicilian Pizza",Supreme,S,1,12.25,12.25
423,2015-01-07,19:45:07,"The Italian Supreme Pizza",Supreme,L,1,20.75,20.75
424,2015-01-07,20:01:28,"The Pepperoni Pizza",Classic,M,1,12.5,12.5
425,2015-01-07,20:21:19,"The Soppressata Pizza",Supreme,M,1,16.5,16.5
426,2015-01-07,20:25:45,"The Soppressata Pizza",Supreme,M,1,16.5,16.5
426,2015-01-07,20:25:45,"The Sicilian Pizza",Supreme,S,1,12.25,12.25
426,2015-01-07,20:25:45,"The Classic Deluxe Pizza",Classic,M,1,16,16
427,2015-01-07,21:49:00,"The Spinach and Feta Pizza",Veggie,L,1,20.25,20.25
428,2015-01-07,22:05:00,"The Italian Capocollo Pizza",Classic,S,1,12,12
428,2015-01-07,22:05:00,"The Calabrese Pizza",Supreme,L,1,20.25,20.25
429,2015-01-07,22:16:53,"The Spicy Italian Pizza",Supreme,M,1,16.5,16.5
430,2015-01-07,22:46:13,"The Sicilian Pizza",Supreme,S,1,12.25,12.25
430,2015-01-07,22:46:13,"The Green Garden Pizza",Veggie,M,1,16,16
431,2015-01-08,11:17:13,"The Hawaiian Pizza",Classic,L,1,16.5,16.5
431,2015-01-08,11:17:13,"The Four Cheese Pizza",Veggie,L,1,17.95,17.95
431,2015-01-08,11:17:13,"The Chicken Alfredo Pizza",Chicken,S,1,12.75,12.75
431,2015-01-08,11:17:13,"The Big Meat Pizza",Classic,S,1,12,12
432,2015-01-08,11:39:07,"The Vegetables + Vegetables Pizza",Veggie,S,1,12,12
432,2015-01-08,11:39:07,"The Thai Chicken Pizza",Chicken,L,1,20.75,20.75
432,2015-01-08,11:39:07,"The Italian Capocollo Pizza",Classic,S,1,12,12
433,2015-01-08,11:49:50,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
434,2015-01-08,11:54:14,"The Vegetables + Vegetables Pizza",Veggie,L,1,20.25,20.25
434,2015-01-08,11:54:14,"The Spicy Italian Pizza",Supreme,L,1,20.75,20.75
434,2015-01-08,11:54:14,"The Napolitana Pizza",Classic,M,1,16,16
435,2015-01-08,12:06:09,"The Spinach Supreme Pizza",Supreme,S,1,12.5,12.5
435,2015-01-08,12:06:09,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,1,14.5,14.5
435,2015-01-08,12:06:09,"The Classic Deluxe Pizza",Classic,M,1,16,16
436,2015-01-08,12:07:21,"The Pepper Salami Pizza",Supreme,S,1,12.5,12.5
436,2015-01-08,12:07:21,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,1,11,11
436,2015-01-08,12:07:21,"The Italian Supreme Pizza",Supreme,M,1,16.5,16.5
436,2015-01-08,12:07:21,"The Classic Deluxe Pizza",Classic,L,1,20.5,20.5
437,2015-01-08,12:07:54,"The Barbecue Chicken Pizza",Chicken,M,1,16.75,16.75
438,2015-01-08,12:08:38,"The Vegetables + Vegetables Pizza",Veggie,M,1,16,16
439,2015-01-08,12:13:08,"The Greek Pizza",Classic,S,1,12,12
